metro,tool_name,CarrierGasLinePressureTEOS2_mean_10,CarrierGasLinePressureTEOS2_mean_12,CarrierGasLinePressureTEOS_mean_10,CarrierGasLinePressureTEOS_mean_12,ChamberPressure_mean_10,ChamberPressure_mean_12,HeTEPOGasFlow_mean_12,HeatExchangerResistivity_mean_10,HeatExchangerResistivity_mean_12,HeatExchangerTemp1_mean_12,HeatExchangerTemp2_mean_10,HeatExchangerTemp2_mean_12,HeatExchangerTemp3_mean_10,HeatExchangerTemp3_mean_12,HeaterLiftPosition_mean_10,HeaterOutputPowerPercent_mean_10,HeaterOutputPowerPercent_mean_12,HeaterTemp_mean_10,N2GasFlow_mean_10,N2GasFlow_mean_12,N2TEBGasFlow_mean_10,N2TEBGasFlow_mean_12,N2TEOSGasFlow_mean_10,N2TEOSGasFlow_mean_12,NF3GasFlow_mean_10,NF3GasFlow_mean_12,O3GasFlow_mean_10,O3GasFlow_mean_12,OzoneBackPressure_mean_10,OzoneBackPressure_mean_12,OzoneConc_mean_10,OzoneConc_mean_12,PinLiftPosition_mean_10,ShowerheadHeaterSpacingOtherSide_mean_10,ShowerheadHeaterSpacing_mean_10,StepElapsedTime_mean_10,StepElapsedTime_mean_12,TEBFlow_mean_10,TEOSFlow_mean_10,TEOSFlow_mean_12,TEPOFlow_mean_10,ThrottleValveAngle_mean_10,ThrottleValveAngle_mean_12
2037.3824,BPPR4D01A1,5.955779364,5.93762089,6.639698526,6.638297872,100.2835641,99.92085981,6999.5,3301587.302,3301587.302,70.03663004,70.12083702,70.06105006,75.15725654,75.14041514,1.724295697,33.48275862,35.0,480.2758621,1419.510345,1419.55,6000.334483,5999.9,6999.544828,6998.8,-5.286206897,-5.125,15085.86207,15091.5,40.1726896,40.17299938,12.44206902,12.47749972,102.0,0.265000216,0.260004303,14.03206897,2.28325,0.274737931,2.293065517,2.298175,0.247968966,16.82702214,16.79002503
2010.4272,BPPR4D01A2,5.955779364,5.93762089,6.639698526,6.638297872,100.2835641,99.92085981,6999.5,3301587.302,3301587.302,70.03663004,70.12083702,70.06105006,75.15725654,75.14041514,1.691999784,33.79310345,32.0,480.2793103,1419.510345,1419.55,6000.334483,5999.9,6999.544828,6998.8,-5.286206897,-5.125,15085.86207,15091.5,40.1726896,40.17299938,12.44206902,12.47749972,113.0,0.260004303,0.265000216,14.03206897,2.28325,0.274737931,2.293065517,2.298175,0.247968966,16.82702214,16.79002503
2038.3064,BPPR4D01A1,5.958091554,5.956479691,6.627767032,6.649903288,100.2312002,99.9682169,7000.1,3301587.302,3301587.302,70.01221001,70.12707457,70.13431013,75.26703749,75.14041514,1.724295697,32.77777778,33.0,480.2703704,1419.707407,1419.375,5999.966667,5999.9,6999.422222,6999.7,-3.922222222,-4.075,15087.33333,15084.0,40.16977766,40.18199944,12.44370376,12.47000027,102.0,0.264999885,0.260004303,14.62655556,2.17025,0.274962963,2.294118519,2.289175,0.248062963,16.79006317,16.76685003
2012.6828,BPPR4D01A2,5.958091554,5.956479691,6.627767032,6.649903288,100.2312002,99.9682169,7000.1,3301587.302,3301587.302,70.01221001,70.12707457,70.13431013,75.26703749,75.14041514,1.692000115,32.81481481,31.25,480.3592593,1419.707407,1419.375,5999.966667,5999.9,6999.422222,6999.7,-3.922222222,-4.075,15087.33333,15084.0,40.16977766,40.18199944,12.44370376,12.47000027,113.0,0.260004303,0.264999885,14.62655556,2.17025,0.274962963,2.294118519,2.289175,0.248062963,16.79006317,16.76685003
2031.9932,BPPR4D01A1,5.970364742,5.968085106,6.643893341,6.657156673,100.2940796,99.96164131,7000.1,3399267.399,3399267.399,70.08547009,70.13082156,70.13431013,75.25553811,75.26251526,1.724295697,33.64285714,32.75,480.2321429,1419.542857,1419.5,5999.942857,5999.9,6999.4,6999.7,-4.657142857,-4.75,15085.92857,15088.5,40.17128573,40.19400001,12.44678579,12.47000027,102.0,0.264999885,0.260004303,13.67967857,1.4515,0.273567857,2.285667857,2.335825,0.247342857,16.83066097,16.80908002
2008.8836,BPPR4D01A2,5.970364742,5.968085106,6.643893341,6.657156673,100.2940796,99.96164131,7000.1,3399267.399,3399267.399,70.08547009,70.13082156,70.13431013,75.25553811,75.26251526,1.692000115,32.89285714,33.25,480.3464286,1419.542857,1419.5,5999.942857,5999.9,6999.4,6999.7,-4.657142857,-4.75,15085.92857,15088.5,40.17128573,40.19400001,12.44678579,12.47000027,113.0,0.260004303,0.264999885,13.67967857,1.4515,0.273567857,2.285667857,2.335825,0.247342857,16.83066097,16.80908002
1984.3204,BPPR4D01A2,5.965183752,5.959381044,6.637261674,6.631044487,100.3080036,99.96327734,6999.8,3301587.302,3301587.302,70.03663004,70.03663004,70.03663004,75.18925519,75.31135531,1.692000115,33.92857143,35.0,480.2428571,1419.9,1419.7,5999.9,5999.6,6999.4,6999.4,-5.082142857,-4.875,15084.85714,15088.5,40.17685676,40.19099951,12.43964287,12.47749996,113.0,0.260004303,0.264999885,14.09921429,1.84775,0.275446429,2.295089286,2.2976,0.249482143,16.82867454,16.78899503
2006.3072,BPPR4D01A1,5.965183752,5.959381044,6.637261674,6.631044487,100.3080036,99.96327734,6999.8,3301587.302,3301587.302,70.03663004,70.03663004,70.03663004,75.18925519,75.31135531,1.724295697,33.46428571,34.5,480.2321429,1419.9,1419.7,5999.9,5999.6,6999.4,6999.4,-5.082142857,-4.875,15084.85714,15088.5,40.17685676,40.19099951,12.43964287,12.47749996,102.0,0.264999885,0.260004303,14.09921429,1.84775,0.275446429,2.295089286,2.2976,0.249482143,16.82867454,16.78899503
1963.8852,BPPR4D01A1,5.982799116,5.965183752,6.646587455,6.645551257,100.3565723,99.93962955,6999.5,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.22065236,75.23809524,1.724295697,32.82142857,32.75,480.2892857,1419.535714,1419.85,5999.942857,5999.6,6999.271429,6999.7,-5.235714286,-5.325,15084.64286,15090.0,40.17942851,40.18799973,12.44214293,12.47749972,102.0,0.261991397,0.260004303,13.47675,1.2735,0.254239286,2.293428571,2.2914,0.236964286,16.9195107,16.876545
1958.51,BPPR4D01A2,5.982799116,5.965183752,6.646587455,6.645551257,100.3565723,99.93962955,6999.5,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.22065236,75.23809524,1.695008603,32.85714286,33.75,480.3214286,1419.535714,1419.85,5999.942857,5999.6,6999.271429,6999.7,-5.235714286,-5.325,15084.64286,15090.0,40.17942851,40.18799973,12.44214293,12.47749972,113.0,0.260004303,0.261991397,13.47675,1.2735,0.254239286,2.293428571,2.2914,0.236964286,16.9195107,16.876545
1951.0656,BPPR4D01A1,5.976789168,5.978239845,6.697361149,6.648452611,100.32235,99.90295601,6999.8,3399267.399,3399267.399,70.03663004,70.19012733,70.15873016,75.14041514,75.14041514,1.724295697,33.71428571,33.75,480.2714286,1419.792857,1419.925,5999.857143,5999.9,6999.4,6999.4,-3.753571429,-3.85,15083.14286,15087.0,40.18157142,40.18200016,12.45142865,12.47749972,102.0,0.261991397,0.260004303,13.69960714,1.40875,0.254078571,2.292396429,2.29735,0.236364286,16.86219858,16.81182669
1942.7604,BPPR4D01A2,5.976789168,5.978239845,6.697361149,6.648452611,100.32235,99.90295601,6999.8,3399267.399,3399267.399,70.03663004,70.19012733,70.15873016,75.14041514,75.14041514,1.695008603,33.17857143,35.5,480.3357143,1419.792857,1419.925,5999.857143,5999.9,6999.4,6999.4,-3.753571429,-3.85,15083.14286,15087.0,40.18157142,40.18200016,12.45142865,12.47749972,113.0,0.260004303,0.261991397,13.69960714,1.40875,0.254078571,2.292396429,2.29735,0.236364286,16.86219858,16.81182669
1968.674,BPPR4D01A2,5.978032606,5.981141199,6.643893341,6.670212766,100.2837156,99.96960688,6999.8,3399267.399,3399267.399,70.03663004,70.13082156,70.13431013,75.22762951,75.14041514,1.695008603,33.57142857,34.5,480.2857143,1419.692857,1419.6,5999.814286,5999.9,6999.228571,6999.7,-4.15,-3.775,15085.07143,15088.5,40.17599968,40.18799973,12.44714291,12.4749999,113.0,0.260004303,0.261991397,14.00835714,1.7465,0.254735714,2.295492857,2.31025,0.237332143,16.8125624,16.76273003
1977.0988,BPPR4D01A1,5.978032606,5.981141199,6.643893341,6.670212766,100.2837156,99.96960688,6999.8,3399267.399,3399267.399,70.03663004,70.13082156,70.13431013,75.22762951,75.14041514,1.724295697,33.64285714,32.5,480.2285714,1419.692857,1419.6,5999.814286,5999.9,6999.228571,6999.7,-4.15,-3.775,15085.07143,15088.5,40.17599968,40.18799973,12.44714291,12.4749999,102.0,0.261991397,0.260004303,14.00835714,1.7465,0.254735714,2.295492857,2.31025,0.237332143,16.8125624,16.76273003
1971.0296,BPPR4D01A2,5.991710417,5.978239845,6.683268859,6.667311412,100.3174746,99.90315437,6999.8,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.16134659,75.23809524,1.695008603,34.42857143,34.25,480.2928571,1419.667857,1420.2,6000.114286,5999.9,6999.271429,6999.4,-3.546428571,-3.7,15084.85714,15085.5,40.17857122,40.19100022,12.4457142,12.4749999,113.0,0.260004303,0.261991397,14.25821429,2.00825,0.254189286,2.293028571,2.2938,0.237342857,16.86649024,16.80599002
1984.7484,BPPR4D01A1,5.991710417,5.978239845,6.683268859,6.667311412,100.3174746,99.90315437,6999.8,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.16134659,75.23809524,1.724295697,33.71428571,35.75,480.2857143,1419.667857,1420.2,6000.114286,5999.9,6999.271429,6999.4,-3.546428571,-3.7,15084.85714,15085.5,40.17857122,40.19100022,12.4457142,12.4749999,102.0,0.261991397,0.260004303,14.25821429,2.00825,0.254189286,2.293028571,2.2938,0.237342857,16.86649024,16.80599002
1970.1644,BPPR4D01A2,5.998599346,5.984042553,6.665910758,6.671663443,100.3004533,99.93917799,6999.2,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.17746621,75.14041514,1.699997116,33.82758621,36.25,480.3310345,1419.655172,1419.575,6000.086207,5999.9,6999.751724,6999.7,-3.703448276,-4.375,15082.13793,15087.0,40.17144792,40.18199944,12.44655178,12.47250009,113.0,0.260004303,0.257002884,13.85272414,2.09925,0.248668966,2.291441379,2.341075,0.226472414,16.91093752,16.89079333
1944.1436,BPPR4D01A1,5.998599346,5.984042553,6.665910758,6.671663443,100.3004533,99.93917799,6999.2,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.17746621,75.14041514,1.724295697,34.03448276,35.25,480.2482759,1419.655172,1419.575,6000.086207,5999.9,6999.751724,6999.7,-3.703448276,-4.375,15082.13793,15087.0,40.17144792,40.18199944,12.44655178,12.47250009,102.0,0.257002884,0.260004303,13.85272414,2.09925,0.248668966,2.291441379,2.341075,0.226472414,16.91093752,16.89079333
1949.4748,BPPR4D01A1,6.002901354,6.001450677,6.676429953,6.671663443,100.3102378,99.95503521,6999.2,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.22762951,75.14041514,1.724295697,33.03571429,32.25,480.2928571,1419.85,1420.025,5999.814286,5999.9,6999.314286,6999.1,-4.635714286,-4.825,15084.85714,15084.0,40.18157142,40.15799975,12.43785719,12.4749999,102.0,0.257002884,0.260004303,13.57771429,1.36,0.250085714,2.295664286,2.290925,0.227328571,16.85025548,16.81955168
1973.5992,BPPR4D01A2,6.002901354,6.001450677,6.676429953,6.671663443,100.3102378,99.95503521,6999.2,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.22762951,75.14041514,1.699997116,33.85714286,34.5,480.3071429,1419.85,1420.025,5999.814286,5999.9,6999.314286,6999.1,-4.635714286,-4.825,15084.85714,15084.0,40.18157142,40.15799975,12.43785719,12.4749999,113.0,0.260004303,0.257002884,13.57771429,1.36,0.250085714,2.295664286,2.290925,0.227328571,16.85025548,16.81955168
1958.4196,BPPR4D01A2,5.995440729,5.989845261,6.653011882,6.681818182,100.2778296,99.96653414,7000.4,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.19972091,75.14041514,1.699997116,33.85714286,34.75,480.3214286,1419.45,1419.425,5999.942857,5999.9,6999.571429,6999.7,-3.553571429,-3.225,15081.85714,15084.0,40.17599988,40.20000029,12.44392862,12.47000003,113.0,0.260004303,0.257002884,13.69232143,1.54325,0.249678571,2.293442857,2.2908,0.226860714,16.7864936,16.75037004
1936.4552,BPPR4D01A1,5.995440729,5.989845261,6.653011882,6.681818182,100.2778296,99.96653414,7000.4,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.19972091,75.14041514,1.724295697,33.57142857,32.25,480.2821429,1419.45,1419.425,5999.942857,5999.9,6999.571429,6999.7,-3.553571429,-3.225,15081.85714,15084.0,40.17599988,40.20000029,12.44392862,12.47000003,102.0,0.257002884,0.260004303,13.69232143,1.54325,0.249678571,2.293442857,2.2908,0.226860714,16.7864936,16.75037004
2083.5816,BPPR4D01A1,6.005615524,5.994197292,6.67629625,6.676015474,100.2703835,99.95604229,6999.5,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.21918941,75.14041514,1.724295697,33.87096774,34.5,480.2193548,1419.590323,1419.45,5999.803226,5999.6,6999.341935,6999.1,-4.861290323,-4.95,15083.03226,15084.0,40.17058016,40.19099951,12.44161283,12.47999978,102.0,0.261991397,0.260004303,15.26751613,1.534,0.245293548,2.294351613,2.2898,0.224348387,16.83943178,16.81577502
2086.9048,BPPR4D01A2,6.005615524,5.994197292,6.67629625,6.676015474,100.2703835,99.95604229,6999.5,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.21918941,75.14041514,1.695008603,34.19354839,34.25,480.2967742,1419.590323,1419.45,5999.803226,5999.6,6999.341935,6999.1,-4.861290323,-4.95,15083.03226,15084.0,40.17058016,40.19099951,12.44161283,12.47999978,113.0,0.260004303,0.261991397,15.26751613,1.534,0.245293548,2.294351613,2.2898,0.224348387,16.83943178,16.81577502
2011.77,BPPR4D01A1,5.99787234,5.986943907,6.65377176,6.661508704,100.2937849,99.9646821,6999.8,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.15669516,75.23809524,1.724295697,33.4,33.75,480.2733333,1419.626667,1419.6,5999.74,6000.2,6999.4,6999.7,-4.79,-5.325,15084.8,15084.0,40.18160009,40.18199944,12.44900007,12.47749972,102.0,0.261991397,0.260004303,14.82666667,1.826,0.24502,2.292486667,2.2638,0.224003333,16.86082034,16.83740501
2006.2988,BPPR4D01A2,5.99787234,5.986943907,6.65377176,6.661508704,100.2937849,99.9646821,6999.8,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.15669516,75.23809524,1.695008603,34.16666667,33.75,480.3066667,1419.626667,1419.6,5999.74,6000.2,6999.4,6999.7,-4.79,-5.325,15084.8,15084.0,40.18160009,40.18199944,12.44900007,12.47749972,113.0,0.260004303,0.261991397,14.82666667,1.826,0.24502,2.292486667,2.2638,0.224003333,16.86082034,16.83740501
2034.2224,BPPR4D01A1,6.001547389,5.991295938,6.676208897,6.676015474,100.2744282,99.9575696,6999.2,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.15995116,75.23809524,1.724295697,33.96666667,34.25,480.2733333,1419.703333,1419.575,5999.94,6000.2,6999.32,6999.4,-3.923333333,-4.075,15085.6,15081.0,40.18239994,40.19999957,12.44233325,12.4749999,102.0,0.261991397,0.260004303,14.52936667,1.4685,0.244546667,2.290996667,2.3102,0.223593333,16.82584613,16.80805002
2003.7408,BPPR4D01A2,6.001547389,5.991295938,6.676208897,6.676015474,100.2744282,99.9575696,6999.2,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.15995116,75.23809524,1.695008603,34.36666667,34.75,480.26,1419.703333,1419.575,5999.94,6000.2,6999.32,6999.4,-3.923333333,-4.075,15085.6,15081.0,40.18239994,40.19999957,12.44233325,12.4749999,113.0,0.260004303,0.261991397,14.52936667,1.4685,0.244546667,2.290996667,2.3102,0.223593333,16.82584613,16.80805002
2033.958,BPPR4D01A1,6.043520309,5.979690522,6.686073501,6.678916828,100.3208961,99.9490571,6999.8,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.14041514,75.14041514,1.724295697,33.4,34.75,480.2733333,1419.906667,1419.85,6000.02,5999.6,6999.56,6999.7,-3.81,-3.7,15084.2,15087.0,40.17719965,40.16399932,12.45166661,12.47749972,102.0,0.261991397,0.260004303,15.31826667,2.3215,0.245146667,2.29471,2.307175,0.224336667,16.87583544,16.82624668
2012.0832,BPPR4D01A2,6.043520309,5.979690522,6.686073501,6.678916828,100.3208961,99.9490571,6999.8,3399267.399,3399267.399,70.03663004,70.13431013,70.13431013,75.14041514,75.14041514,1.695008603,34.1,35.0,480.2566667,1419.906667,1419.85,6000.02,5999.6,6999.56,6999.7,-3.81,-3.7,15084.2,15087.0,40.17719965,40.16399932,12.45166661,12.47749972,113.0,0.260004303,0.261991397,15.31826667,2.3215,0.245146667,2.29471,2.307175,0.224336667,16.87583544,16.82624668
2006.3348,BPPR4D01A2,6.011605416,5.982591876,6.701934236,6.683268859,100.2964235,99.96478462,7000.4,3301587.302,3301587.302,70.03663004,70.13431013,70.13431013,75.22181522,75.14041514,1.695008603,34.06666667,34.0,480.3066667,1419.526667,1419.725,5999.82,5999.3,6999.32,6999.1,-5.403333333,-5.175,15084.4,15085.5,40.17719984,40.20300007,12.44766668,12.47999954,113.0,0.260004303,0.261991397,15.16956667,2.17125,0.245413333,2.295623333,2.2873,0.224696667,16.88817255,16.85251167
2088.2144,BPPR4D01A1,6.01722094,6.018858801,6.684532352,6.684719536,100.2775768,99.94843864,6999.8,3399267.399,3374847.375,70.03663004,70.13431013,70.13431013,75.19398165,75.28693529,1.724295697,34.06451613,33.5,480.1935484,1419.696774,1419.65,5999.919355,5999.9,6999.225806,6999.1,-4.164516129,-4.0,15084.96774,15084.0,40.17329001,40.17899895,12.44709673,12.48999977,102.0,0.26599951,0.260004303,15.48154839,1.6415,0.24246129,2.296345161,2.27855,0.225541935,16.85790533,16.81423002
2055.3968,BPPR4D01A2,6.01722094,6.018858801,6.684532352,6.684719536,100.2775768,99.94843864,6999.8,3399267.399,3374847.375,70.03663004,70.13431013,70.13431013,75.19398165,75.28693529,1.69100049,34.35483871,34.5,480.2290323,1419.696774,1419.65,5999.919355,5999.9,6999.225806,6999.1,-4.164516129,-4.0,15084.96774,15084.0,40.17329001,40.17899895,12.44709673,12.48999977,113.0,0.260004303,0.26599951,15.48154839,1.6415,0.24246129,2.296345161,2.27855,0.225541935,16.85790533,16.81423002
2048.5652,BPPR4D01A2,6.02665619,6.018858801,6.695962282,6.700676983,100.2653906,99.97947836,6999.5,3316849.817,3326007.326,70.03663004,70.13431013,70.13431013,75.15873016,75.23809524,1.690000865,34.125,34.75,480.2,1419.771875,1419.65,6000.3875,5999.6,6999.3625,6999.7,-4.328125,-4.525,15083.4375,15082.5,40.1744999,40.19099879,12.44500002,12.47250009,113.0,0.260004303,0.266999135,15.52228125,2.17475,0.247140625,2.298190625,2.29695,0.223575,16.86972125,16.85354167
2095.184,BPPR4D01A1,6.02665619,6.018858801,6.695962282,6.700676983,100.2653906,99.97947836,6999.5,3316849.817,3326007.326,70.03663004,70.13431013,70.13431013,75.15873016,75.23809524,1.724295697,33.9375,33.0,480.178125,1419.771875,1419.65,6000.3875,5999.6,6999.3625,6999.7,-4.328125,-4.525,15083.4375,15082.5,40.1744999,40.19099879,12.44500002,12.47250009,102.0,0.266999135,0.260004303,15.52228125,2.17475,0.247140625,2.298190625,2.29695,0.223575,16.86972125,16.85354167
2095.3276,BPPR4D01A1,6.024333936,6.023210832,6.693330006,6.703578337,100.2857776,99.91480875,6999.5,3304738.272,3301587.302,70.03663004,68.90070503,68.69352869,75.25700106,75.23809524,1.724295697,34.51612903,34.5,480.183871,1419.53871,1419.625,5999.996774,5999.6,6999.496774,6999.1,-5.141935484,-5.0,15084.0,15085.5,40.18180626,40.17900038,12.44612903,12.4749999,102.0,0.266999135,0.260004303,15.32203226,1.43275,0.247054839,2.300822581,2.341225,0.224748387,16.83865652,16.79981002
2060.4328,BPPR4D01A2,6.024333936,6.023210832,6.693330006,6.703578337,100.2857776,99.91480875,6999.5,3304738.272,3301587.302,70.03663004,68.90070503,68.69352869,75.25700106,75.23809524,1.690000865,34.38709677,35.25,480.2774194,1419.53871,1419.625,5999.996774,5999.6,6999.496774,6999.1,-5.141935484,-5.0,15084.0,15085.5,40.18180626,40.17900038,12.44612903,12.4749999,113.0,0.260004303,0.266999135,15.32203226,1.43275,0.247054839,2.300822581,2.341225,0.224748387,16.83865652,16.79981002
2034.7664,BPPR4D01A1,6.022437137,6.030464217,6.68762089,6.700676983,100.2907283,99.94515133,7000.1,3399267.399,3399267.399,70.01221001,70.13431013,70.13431013,75.2022792,75.23809524,1.724295697,34.1,34.25,480.2166667,1419.853333,1419.775,5999.94,5999.9,6999.6,6999.1,-5.263333333,-5.0,15082.8,15079.5,40.17800007,40.17899895,12.44633331,12.47000027,102.0,0.266999135,0.260004303,14.77196667,1.47275,0.246876667,2.291906667,2.294325,0.222966667,16.90025788,16.86538667
1995.418,BPPR4D01A2,6.022437137,6.030464217,6.68762089,6.700676983,100.2907283,99.94515133,7000.1,3399267.399,3399267.399,70.01221001,70.13431013,70.13431013,75.2022792,75.23809524,1.690000865,34.53333333,34.75,480.2766667,1419.853333,1419.775,5999.94,5999.9,6999.6,6999.1,-5.263333333,-5.0,15082.8,15079.5,40.17800007,40.17899895,12.44633331,12.47000027,113.0,0.260004303,0.266999135,14.77196667,1.47275,0.246876667,2.291906667,2.294325,0.222966667,16.90025788,16.86538667
